image_id,image_title_vernacular,country,series,volume,year,page,folio,folio_to,citation,source_pdf_url,act_number,act_type,pope,evidence_type,act_date,concession_date,coronation_date,legate,deputy,register_refs,documents,rubric_latin,incipit_latin,confidence,notes
nuestra-senora-de-la-asuncion-aguascalientes,Nuestra Señora de la Asunción,Mexico,AAS,75,1983,606,,,"AAS 75 (1983), p. 606",https://www.vatican.va/archive/aas/documents/AAS-75-1983-I-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1983-03-18,,,,,,,"Imago « Dominae nostrae ab Assumptione », in dioecesi de Aguas Calientes, sacro diademate coronatur.",Quanta demum pietate ac fide quantoque honore ac studio universa ecclesialis communitas de Aguas Calientes in Mexico amplectatur,high,Faculty granted to Bp Salvator Quezada Limón to crown the image in the Pope's name in his cathedral. Country explicit ('de Aguas Calientes in Mexico'). Act recalls that Pius XII raised the cathedral to Basilica Minor and that the same title is the diocese's patroness.
nuestra-senora-del-rosario-alvarado-alvarado,Nuestra Señora del Rosario (Alvarado),Mexico,AAS,74,1982,1211,,,"AAS 74 (1982), p. 1211",https://www.vatican.va/archive/aas/documents/AAS-74-1982-ocr.pdf,IV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1982-09-15,,,,,,,"Imago B. M. V. a Rosario, quae ab Ecclesia Verae Crucis colitur et in paroeciali sacello loci vulgo « Alvarado » asservatur, pretioso diademate redimitur.","Memoriae plane proditum est praeclarum B. M. V. a Rosario simulacrum, quod in paroeciali sacra aede loci « Alvarado » vulgo dicti pie asservatur",high,"Faculty granted to Bp Iosephus Guadalupe Padilla Lozano of Veracruz to impose the crown in the Pope's name. Act says the image has been venerated since the 17th century. Country supported by 'ceteris Mexicanis Praesulibus'; vernacular title is the obvious rendering of 'B. M. V. a Rosario', not given verbatim."
nuestra-senora-de-la-soledad-antequera-oaxaca,Nuestra Señora de la Soledad,Mexico,AAS,52,1960,77,,,"AAS 52 (1960), p. 77",https://www.vatican.va/archive/aas/documents/AAS-52-1960-ocr.pdf,II,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1959-07-17,,1909-01-18,,,,,"BASILICAE MINORIS HONORIBUS PRIVILEGIISQUE DECORATUR ECCLESIA B. MARIAE V. PERDOLENTIS, VULGO « NUESTRA SEÑORA DE LA SOLEDAD » APPELLATAE, IN URBE ET ARCHIDIOECESI ANTEQUERENSI EXSTANS.","Religionis domicilium praeclarum esse perhibetur templum Beatae Mariae Virgini « a Solitudine », quae dicitur, sacrum in urbe et archidioecesi Antequerensi",high,"Clause: « Sanctus Pius PP. X, Decessor Noster imm. mem., concessit, ut idem simulacrum suo nomine et auctoritate aurea redimiretur corona; quod sollemne die xviii mensis Ianuarii, anno MDCCCCIX, inter plaudentis populi vota, sacrorum Antistitum e Mexicana dicione astante coetu, peractum est »."
nuestra-senora-del-carmen-catemaco,Nuestra Señora del Carmen,Mexico,AAS,84,1992,570,,,"AAS 84 (1992), p. 570",https://www.vatican.va/archive/aas/documents/AAS-84-1992-ocr.pdf,IV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1992-02-17,,,,,,,"Imago Beatae Mariae Virginis titulo « Nuestra Señora del Carmen » invocatae, quae pie servatur in Sanctuario eidem dicato in Mexicana urbe « Catemaco », pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».",Christifideles Mexicani dioecesis Sancti Andreae de Tuxtla finitimarumque Ecclesiarum singulari pietate colunt decoram imaginem Beatae Mariae Virginis,high,Bishop Guillermo Ranzahuer González (OCR 'Villelmus Ranzhauer González') of San Andrés Tuxtla is commissioned to crown in the Pope's name; his petition is dated 22 November 1991.
del-pueblito-el-pueblito-near-queretaro,del Pueblito,Mexico,AAS,44,1952,806,,,"AAS 44 (1952), p. 806",https://www.vatican.va/archive/aas/documents/AAS-44-1952-ocr.pdf,I,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,,,1946-10-17,"Marcianus Tinajero y Estrada, Episcopus Queretarensis (acting 'Nostro nomine et auctoritate')",,,,"BEATA MARIA V. « DEL PUEBLITO » CIVITATIS QUERETARI, IN MEXICO, PATRONA CAELESTIS AEQUE PRINCIPALIS AC SANCTUS IACOBUS MAIOR APOSTOLUS CONFIRMATUR.","Maximo Nos afficimur gaudio quotiescumque comperimus Beatissimam semperque Virginem Dei Genetricem Mariam, in Qua, post Deum inter tot quibus premimur undique angustiis, plenam ponimus spem ac fidem Nostram",high,"Patron-confirmation act reporting in detail the coronation of 17 October 1946, carried out by the Bishop of Querétaro in the Pope's name and authority under Litterae Apostolicae given sub anulo Piscatoris on 7 October 1943 ('die VII mensis Octobris anno MCMXXXXIII datarum'). Present at the rite: Abp Aloysius Martínez of Mexico, Chargé d'Affaires. The act's own Datum line is cut off in the passage ('Datum ex Arce Gand...') so act_date is null. The act begins on printed page 806 (passage indexed at 807), verified against the page markers in txt/AAS-44-1952-ocr.txt."
nuestra-senora-de-la-caridad-huamantla,Nuestra Señora de la Caridad,Mexico,AAS,66,1974,479,,,"AAS 66 (1974), p. 479",https://www.vatican.va/archive/aas/documents/AAS-66-1974-ocr.pdf,V,Litterae Apostolicae,Paulus PP. VI,papal_coronation_act,1974-07-25,,,"Marius Pius Gaspari, Archiepiscopus titulo Numidensis, in Mexico Apostolicus Delegatus (deputed to crown 'nomine et auctoritate Nostra')",,,,"Simulacrum B. M. Virginis a Caritate, in urbe vulgo Huatlanta, pretioso diademate coronari sinitur.","Quandoquidem beatissima Virgo Maria Christi mater est, Filii Dei adorandi et caelestis populi christiani patrona",medium,"Locality printed/OCR'd as 'Huatlanta'; best reading is Huamantla, the town of the diocese of Tlaxcala where 'Nuestra Señora de la Caridad' is venerated - verify. Text gives the vernacular title as 'de la Caridad'. Datum reads 'anno MDCCCCLXXXIV' (= 1984), which is impossible: 'Pontificatus Nostri decimo secundo' and the volume's chronological index (p. 757, under 1974 Iul. 25) fix the date as 25 July 1974; an extra X in the printed/OCR'd numeral. Country secure from 'in Mexico Apostolico Delegato'. No church named. Coronation day left to the Delegate's choice."
nuestra-senora-de-izamal-izamal,Nuestra Señora de Izamal,Mexico,AAS,53,1961,671,,,"AAS 53 (1961), p. 671",https://www.vatican.va/archive/aas/documents/AAS-53-1961-ocr.pdf,IV,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1960-12-22,,1949,,,,,"Beata Maria Virgo, vulgo « de Izamal » appellata, praecipua caelestis Patrona archidioecesis Yucatanensis declaratur.","Luce collustrans superna saeculum caliginosum, Beata Maria Virgo, Dei Parens augusta, gloria generis humani, utpote primae et alius cuiusvis labis immunis",high,"Clause: « Idcirco Pius Pp. XII, Decessor Noster fel. rec., concessit, ut praeclara eius Imago sua auctoritate, anno MCMXLIX, redimiretur diademate aureo ». Country confirmed within the act (« in tota dicione Mexicana », Apostolic Delegate in Mexico)."
nuestra-senora-de-la-luz-madre-santisima-de-la-l,Nuestra Senora de la Luz (Madre Santisima de la Luz),Mexico,AAS,12,1920,437,,,"AAS 12 (1920), p. 437",https://www.vatican.va/archive/aas/documents/AAS-12-1920-ocr.pdf,VII,Litterae Apostolicae,Benedictus PP. XV,retrospective_attestation,1920-08-05,,,,,,,"CATHEDRALIS AEDES LEONENSIS DEIPARAE « MATRI LUMINUM » SACRA, IN REPUBLICA MEXICANA, TITULO AC PRIVILEGIIS BASILICAE MINORIS AUGETUR.","Tot inter celeberrima templa, quae in honorem Deiparae Virginis exstructa sunt ubique terrarum, iure adnumeramus praeclaram",high,"Basilica Minor act; states that Leo XIII 'per similes Litteras die 20 martii anni 1901 Piscatoris annulo obsignatas, aurea corona eius imaginem praecingendam curavit' - i.e. the papal grant of coronation is dated 20 March 1901; the date of the crowning rite itself is not given, so coronation_date left null. Rubric OCR 'LBONENSIS'/'AUGETÜR' repaired. Act begins on printed page 437 (passage printed_page is 436)."
nuestra-senora-de-guanajuato-leon,Nuestra Señora de Guanajuato,Mexico,AAS,50,1958,928,,,"AAS 50 (1958), p. 928",https://www.vatican.va/archive/aas/documents/AAS-50-1958-ocr.pdf,II,Constitutio Apostolica (Leonensis),Pius PP. XII,retrospective_attestation,1958-03-25,,,,,,,"LEONENSIS. PAROECIALE TEMPLUM DOMINAE NOSTRAE DE GUANAJUATO, IN CIVITATE LEONENSI, AD GRADUM ET DIGNITATEM COLLEGIALIS AEDIS EVEHITUR.","Cum venerabilis Frater Emmanuel Martin del Campo et Padilla, dioecesis Leonensis Episcopus, ab hac Apostolica Sede enixe poposcerit ut paroeciale templum Dominae Nostrae de Guanajuato",medium,"The act assigns a choral feast « die uno et tricesimo mensis Maii, incidente die anniversario Coronationis Sacrae Imaginis Dominae Nostrae de Guanajuato », thus attesting the image was crowned on a 31 May; the year and the crowning authority are not stated. Country from « Apostolicum in Mexicana Ditione Delegatum » in the same act. Coronation clause on printed page 929; the constitution begins on printed page 928, cited here as aas_page."
beata-maria-virgo-lauretana-loreto,,Mexico,AAS,59,1967,610,,,"AAS 59 (1967), p. 610",https://www.vatican.va/archive/aas/documents/AAS-59-1967-ocr.pdf,VII,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1967-03-04,,,,,,,Beata Maria Virgo Lauretana totius dioecesis Tigiuanaënsis Patrona principalis renuntiatur.,"Lauretanae Virgini prope singulariter consecrata, ob impensum in eam studium fidelium, videtur esse terra Tigiuanaënsis, in qua Nosmetipsi ... Vicariatum Apostolicum ad gradum dignitatemque dioecesis proveximus",medium,Patronage act; coronation attested in passing: 'a Decessore Nostro imm. rec. Pio Pp. XII facultatem eiusdem imaginis coronandae libenter esse datam ... novimus etiam miro spectaculo fidei sollemnia id temporis in honorem Reginae Lauretanae esse peracta' - no date given for either grant or crowning. The image is kept in a village called Loreto within the then diocese of Tijuana. Country inferred from Tijuana / 'utraque California' - not stated in the act.
nuestra-senora-de-guadalupe-manzanillo,Nuestra Señora de Guadalupe,Mexico,AAS,86,1994,942,,,"AAS 86 (1994), p. 942",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,IV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-09-15,,,,,,,"Beatae Mariae Virginis « de Guadalupe » imago, quae paroeciali in templo urbis « Puerto de Manzanillo » asservatur, nomine et auctoritate Summi Pontificis coronatur.","Progredientibus quidem temporibus omnium ordinum fideles ad Virginem Mariam fidenti animo decurrerunt, pro comperto habentes superna se beneficia indulgenter accepturos.",high,"The act speaks of the devotion « apud Mexicanas gentes »; petition of Bishop Gilberto Valbuena Sánchez of Colima. The volume's alphabetical index cites p. 943, the chronological index and the act itself p. 942."
domina-nostra-a-sacro-corde-iesu-mexico-city,,Mexico,AAS,85,1993,405,,,"AAS 85 (1993), p. 405",https://www.vatican.va/archive/aas/documents/AAS-85-1993-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,retrospective_attestation,1993-01-15,,1948-09-26,,,,,"Templum paroeciale Sancti Ioseph et Dominae Nostrae a Sacro Corde Iesu, quod in urbe Mexicopoli exstat, ad Basilicae Minoris gradum dignitatemque evehitur.","Mexicopoli, in celebri atque amplissima urbe, exstat templum paroeciale Sancti Ioseph et Dominae Nostrae a Sacro Corde Iesu miris artis operibus clarum",high,Coronation attested in passing in a Basilica Minor elevation: the image 'die xxvi mensis Septembris anno MCMXLVIII nomine et auctoritate Summi Pontificis Pii Pp. XII ... aureo diademate coronata est'. The crowning was therefore under Pius XII; the act here is by John Paul II. No vernacular title is given in the text.
nuestra-senora-de-guadalupe-mexicopolis-mexico-c,Nuestra Señora de Guadalupe,Mexico,AAS,37,1945,254,,,"AAS 37 (1945), p. 254",https://www.vatican.va/archive/aas/documents/AAS-37-1945-ocr.pdf,III,Epistula,Pius PP. XII,retrospective_attestation,1945-09-24,,1895,,,,,"AD EMUM P. D. RODRIGUUM S. R. E. CARD. VILLENEUVE, ARCHIEPISCOPUM QUEBECENSEM, QUEM LEGATUM MITTIT AD CONVENTUM MARIALEM AD SANCTUARIUM B. MARIAE VIRGINIS GUADALUPENSIS MEXICOPOLI CELEBRANDUM.","Mater spei et gratiae Deipara Virgo cum ubique terrarum sacraria, ubi perpeti benignitate filiis alumnisque suis cuiuslibet generis solamina largitur",medium,"Letter deputing Card. Villeneuve as Legate to the Marian Congress (NOT to a coronation); it attests the earlier coronation in passing: 'cum quinquagesimus feliciter plenus annus decurrat, ex quo B. Virginis Mariae effigies aureo serto redimita est'. Coronation year 1895 is computed from the fiftieth year running in 1945, not stated verbatim; day/month not given. Legate field left null because the deputation is for the congress, not the crowning. Passage printed_page 255; letter opens on p. 254."
nuestra-senora-de-guadalupe-mexicopolis-mexico-c,Nuestra Señora de Guadalupe,Mexico,AAS,37,1945,264,,,"AAS 37 (1945), p. 264",https://www.vatican.va/archive/aas/documents/AAS-37-1945-ocr.pdf,II,Nuntius radiophonicus,Pius PP. XII,retrospective_attestation,1945-10-12,,1895-10-12,,,,,"CHRISTIFIDELIBUS DATUS DIE XII MENSIS OCTOBRIS A. MCMXLV, OB MARIALEM CONVENTUM AD SANCTUARIUM B. MARIAE V. GUADALUPENSI MEXICOPOLI COADUNATIS","Venerables Hermanos y amados hijos que, reunidos en torno a la persona de Nuestro dignisimo Cardenal Legado, conmemorais los cincuenta anos de la coronacion canonica de la Virgen de Guadalupe",high,"Radio message for the Marian congress marking the fiftieth anniversary of the canonical coronation of the Virgin of Guadalupe: 'conmemorais los cincuenta anos de la coronacion canonica de la Virgen de Guadalupe' and 'Hace hoy cincuenta anos ... cuando sobre aquella frente angelical resplandecio la aurea corona'. Coronation date derived from 'today fifty years ago' relative to the act date 12 October 1945. Body is in Spanish, so incipit_latin holds the Spanish opening verbatim (accents lost in OCR). The Cardinal Legate is not named in the text. The act begins on this page (264); the same act continues to p. 267, where a further papal act is recorded separately."
nuestra-senora-de-guadalupe-mexicopolis-mexico-c,Nuestra Señora de Guadalupe,Mexico,AAS,37,1945,267,,,"AAS 37 (1945), p. 267",https://www.vatican.va/archive/aas/documents/AAS-37-1945-ocr.pdf,II,Nuntius radiophonicus,Pius PP. XII,papal_personal_coronation,1945-10-12,,1945-10-12,,,,,"CHRISTIFIDELIBUS DATUS DIE XII MENSIS OCTOBRIS A. MCMXLV, OB MARIALEM CONVENTUM AD SANCTUARIUM B. MARIAE V. GUADALUPENSI MEXICOPOLI COADUNATIS",,medium,"Same act as AAS-37-1945-ocr#g264 (act begins on p. 264; this passage carries pp. 266-268). Pius XII, speaking in the first person to the congress gathered round his Cardinal Legate, says: 'Nos, a quien la admirable disposicion de la Divina Providencia confio ... el sagrado tesoro de la divina sabiduria en la tierra ... Nos colocamos hoy de nuevo sobre tus sienes la corona, que pone para siempre bajo tu poderoso patrocinio la pureza y la integridad de la santa fe en Mejico y en todo el continente americano'. This is a re-crowning (a new crown placed 'de nuevo') declared by the Pope by radio while an unnamed Cardinal Legate presided in person, not a first canonical coronation and not a coronation performed by the Pope's own hand; classified papal_personal_coronation because the Pope himself states he places the crown. The source never uses a word for 'image', naming only the devotional title."
nuestra-senora-de-guadalupe-mexicopolis-mexico-c,Nuestra Señora de Guadalupe,Mexico,AAS,58,1966,475,,,"AAS 58 (1966), p. 475",https://www.vatican.va/archive/aas/documents/AAS-58-1966-ocr.pdf,III,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1966-03-20,,,,,,,"Rosa Aurea Basilicae Beatae Mariae Virginis a Guadalupe, intra fines archidioecesis Mexicanae positae, tribuitur asservanda.","Flores edens et spargens, sive olim, uti ferunt, cum prodigialem praesentiam suam testatam voluit, sive continenter, cum caelestia munera ... supplicibus dilargitur",high,"Golden Rose act; coronation attested in passing: 'Leonem Pp. XIII concessisse, ut venusta imago, qua Deipara, appellatione illa insignis, exprimitur, suo nomine et auctoritate aureo diademate redimiretur'. Year of the coronation not given here (see AAS 62 (1970) 681, 75th anniversary in 1970). Address form: 'Venerabili Fratri Michaeli Dario Miranda et Gómez, Archiepiscopo Mexicano'; the Golden Rose was to be delivered by Card. Carlo Confalonieri (bearer, not a coronation legate)."
nuestra-senora-de-guadalupe-mexicopolis-mexico-c,Nuestra Señora de Guadalupe,Mexico,AAS,62,1970,681,,,"AAS 62 (1970), p. 681",https://www.vatican.va/archive/aas/documents/AAS-62-1970-ocr.pdf,,Nuntius radiotelevisificus,Paulus PP. VI,retrospective_attestation,1970-10-12,,1895,,,,,"Universis Mexicanae Nationis christifidelibus, septuagesimo quinto exacto anno ex quo imago B. Mariae Virginis a Guadalupe aureo diademate redimita est.",,medium,"Radio-television message of Paul VI for the 75th anniversary of the crowning of Our Lady of Guadalupe; the message body is in Spanish ('En el setenta y cinco aniversario de la Coronación de Nuestra Señora de Guadalupe...'), hence incipit_latin is null. Coronation year 1895 computed from the rubric ('septuagesimo quinto exacto anno') and the message date 12 October 1970 - not stated as such in the text; verify. The same event is listed in the volume indexes at pp. 876-877 and 911."
